Station_ID,Company,Location,Availability,Charging_Type,Cost_per_kWh,Distance_km,Battery_Type,SOC_%,SOH_%,Cycle_Count,Range_km,Charging_Status,Charging_Speed_kW,Time_Remaining_min,Overcharge_Alert,Temperature_Alert,Tampering_Alert,Energy_Consumption_kWh_per_km,Motor_Usage_%,HVAC_Usage_%,Electronics_Usage_%,Battery_Temp_C,Coolant_Inlet_C,Coolant_Outlet_C,Coolant_Flow_L_min,Fan_Speed_RPM,Ambient_Temp_C,Thermal_Runaway_Risk,Error_Code
ST09459,Ionity,Bangalore,Available,Fast,22.42,33.76,LFP,13,72,842,348,Plugged In,247,52,No,High,Yes,0.29,54,13,11,24,42,47,2.8,1121,22,High,E404
ST09460,Tata Power,Ahmedabad,Available,Fast,22.54,1.68,LFP,17,73,166,113,Plugged In,79,105,No,Low,Yes,0.276,61,25,11,39,16,47,3.37,2907,37,Low,E101
ST09461,ChargeZone,Mumbai,Available,Fast,25.22,44.56,Lithium-ion,60,82,1493,114,Fast Charging,203,16,No,Low,Yes,0.126,47,12,7,50,34,23,3.3,3449,20,High,E202
ST09462,Tata Power,Hyderabad,Occupied,Ordinary,28.06,40.87,NMC,12,87,602,258,Idle,53,91,Yes,Low,Yes,0.295,50,14,5,18,23,25,4.65,3171,43,Low,E404
ST09463,BP Pulse,Delhi,Available,Fast,25.03,42.65,Lithium-ion,60,86,269,204,Charging,15,111,Yes,Low,No,0.15,49,21,10,25,26,20,1.53,1444,40,High,E404
ST09464,BP Pulse,Bangalore,Available,Fast,21.15,45.69,Lithium-ion,70,95,431,81,Idle,246,63,No,High,Yes,0.267,64,13,18,16,31,45,2.17,1763,31,Low,E303
ST09465,BP Pulse,Mumbai,Available,Fast,10.71,10.82,Lithium-ion,40,91,788,395,Charging,75,36,Yes,Low,No,0.124,49,11,18,55,36,40,1.65,4487,29,Low,E202
ST09466,Ionity,Chennai,Available,Ordinary,17.7,20.39,LFP,22,90,584,391,Idle,69,88,No,Normal,No,0.101,43,7,6,36,44,47,2.76,2750,23,High,E303
ST09467,BP Pulse,Chennai,Available,Ordinary,8.59,8.47,NMC,78,77,768,428,Plugged In,152,60,No,Low,Yes,0.253,42,22,11,37,19,35,1.84,2040,32,Low,E101
ST09468,Fortum,Pune,Available,Fast,6.59,45.35,Lithium-ion,29,94,1401,252,Fast Charging,114,13,Yes,High,No,0.138,41,17,8,52,45,33,4.21,2747,14,Medium,E101
ST09469,BP Pulse,Hyderabad,Available,Ordinary,24.92,27.09,Lithium-ion,79,97,1215,241,Charging,151,5,No,Low,No,0.173,54,17,7,20,45,29,4.42,3178,25,Medium,E202
ST09470,Fortum,Pune,Occupied,Fast,24.28,30.51,NMC,84,72,1263,52,Fast Charging,182,115,No,High,No,0.14,45,19,19,21,36,50,1.62,4267,19,Medium,E202
ST09471,Ionity,Delhi,Occupied,Ordinary,13.41,20.32,LFP,94,81,929,238,Idle,24,74,No,Normal,Yes,0.139,52,7,20,18,43,28,1.76,2038,43,High,E101
ST09472,ChargeZone,Pune,Occupied,Fast,11.69,7.01,NMC,20,96,159,72,Idle,50,109,No,High,Yes,0.188,59,6,17,26,35,26,1.32,1621,36,Low,E202
ST09473,Fortum,Bangalore,Available,Ordinary,27.02,10.9,LFP,86,91,858,462,Fast Charging,109,114,No,Low,Yes,0.175,56,10,19,49,41,44,2.76,4171,20,Medium,E303
ST09474,Ionity,Ahmedabad,Available,Ordinary,22.48,47.72,LFP,74,79,1010,201,Plugged In,200,58,Yes,Normal,Yes,0.252,43,7,8,31,28,36,4.52,3617,39,Medium,E303
ST09475,BP Pulse,Delhi,Available,Fast,26.12,4.9,NMC,26,83,405,279,Idle,224,76,No,Low,No,0.114,52,19,13,51,29,47,1.8,2446,22,High,E202
ST09476,Tata Power,Hyderabad,Occupied,Ordinary,13.65,37.81,LFP,88,94,204,212,Plugged In,83,27,Yes,Normal,Yes,0.181,45,9,11,17,40,43,1.38,4267,45,High,E303
ST09477,BP Pulse,Pune,Available,Ordinary,14.47,48.51,Lithium-ion,17,86,870,149,Idle,77,67,No,Normal,No,0.278,62,15,10,23,18,22,2.42,4842,25,Low,E202
ST09478,ChargeZone,Hyderabad,Available,Ordinary,17.74,39.88,NMC,88,70,240,462,Fast Charging,97,35,No,Low,Yes,0.148,66,17,6,32,45,42,4.07,3842,43,Low,E303
ST09479,Tata Power,Hyderabad,Available,Fast,19.5,34.72,Lithium-ion,38,87,1218,163,Fast Charging,233,98,Yes,High,No,0.275,52,23,10,39,37,21,2.54,3651,23,Low,E101
ST09480,Fortum,Pune,Available,Ordinary,27.61,33.37,NMC,60,98,224,375,Fast Charging,102,13,Yes,Low,Yes,0.216,57,24,12,35,44,23,1.93,1798,13,Low,E202
ST09481,ChargeZone,Ahmedabad,Available,Fast,19.34,38.98,LFP,90,91,373,391,Idle,81,111,No,Low,Yes,0.161,51,6,17,23,34,33,2.29,4121,31,Low,E303
ST09482,Fortum,Bangalore,Available,Ordinary,25.74,44.8,LFP,98,91,1203,255,Idle,131,17,Yes,Low,No,0.181,54,17,9,53,16,35,2.7,3327,25,Medium,E303
ST09483,ChargeZone,Ahmedabad,Occupied,Fast,21.02,47.05,Lithium-ion,99,77,1320,459,Charging,55,114,Yes,Low,Yes,0.118,60,17,14,44,38,50,1.88,3395,11,High,E404
ST09484,Ionity,Delhi,Available,Ordinary,26.05,18.25,Lithium-ion,76,82,1224,336,Idle,178,74,No,High,No,0.109,66,5,14,49,40,46,4.35,2751,15,Low,E101
ST09485,Ionity,Mumbai,Available,Ordinary,9.86,26.47,Lithium-ion,73,79,1309,86,Fast Charging,112,54,No,Low,No,0.15,52,11,13,50,41,42,1.45,3623,16,High,E101
ST09486,Fortum,Bangalore,Available,Ordinary,19.06,10.96,Lithium-ion,43,90,471,133,Plugged In,162,20,Yes,Low,No,0.166,69,10,6,41,26,35,1.45,4078,42,Medium,E202
ST09487,ChargeZone,Hyderabad,Occupied,Ordinary,19.31,40.45,NMC,99,94,190,261,Fast Charging,234,63,Yes,Low,Yes,0.241,53,8,5,34,35,36,4.26,2397,16,Medium,E404
ST09488,ChargeZone,Delhi,Available,Fast,28.8,16.11,NMC,27,95,520,384,Fast Charging,120,119,No,Low,No,0.124,49,19,20,31,15,46,4.36,1119,33,Low,E303
ST09489,Tata Power,Mumbai,Available,Fast,15.06,25.28,LFP,46,88,311,381,Charging,250,11,Yes,Normal,No,0.144,70,7,5,28,19,42,2.13,2652,17,High,E101
ST09490,BP Pulse,Chennai,Available,Ordinary,15.61,16.62,NMC,68,76,1305,444,Plugged In,202,48,Yes,High,Yes,0.143,49,5,12,27,34,23,4.23,1524,15,Medium,E202
ST09491,BP Pulse,Bangalore,Available,Ordinary,11.03,34.82,LFP,79,100,1016,164,Idle,216,5,Yes,Normal,Yes,0.264,56,16,13,21,29,31,4.7,1960,11,High,E303
ST09492,Ionity,Kolkata,Available,Ordinary,23.45,3.97,NMC,46,85,227,128,Plugged In,74,86,No,Low,No,0.255,50,7,19,51,24,49,3.91,2989,18,Medium,E404
ST09493,Ionity,Bangalore,Occupied,Fast,27.5,27.42,NMC,90,71,839,390,Idle,244,85,No,Low,No,0.124,54,14,13,22,17,25,1.73,4967,24,High,E101
ST09494,ChargeZone,Bangalore,Occupied,Ordinary,22.24,13.9,LFP,90,95,1349,259,Plugged In,145,72,No,Normal,Yes,0.199,66,13,15,41,29,50,3.97,2259,18,Low,None
ST09495,Electrify America,Pune,Occupied,Fast,5.45,42.28,LFP,8,97,332,177,Charging,160,51,No,Normal,Yes,0.264,58,23,6,45,41,37,3.62,2507,39,Medium,E404
ST09496,Fortum,Chennai,Occupied,Fast,21.43,31.21,Lithium-ion,28,82,109,395,Charging,42,71,Yes,Low,Yes,0.185,41,15,6,30,28,46,2.97,1670,36,Low,E202
ST09497,Tata Power,Chennai,Available,Fast,10.04,9.44,NMC,32,81,982,420,Idle,149,33,Yes,Normal,Yes,0.237,53,24,17,33,30,27,4.69,1496,21,Low,E303
ST09498,Electrify America,Ahmedabad,Available,Fast,24.28,7.04,LFP,16,80,294,268,Fast Charging,39,75,Yes,High,No,0.201,48,16,6,39,20,47,3.86,3361,14,High,E101
ST09499,ChargeZone,Hyderabad,Occupied,Ordinary,12.88,18.58,NMC,91,75,1391,263,Idle,86,118,Yes,Low,Yes,0.254,63,18,8,29,34,20,3.59,2476,14,High,E404
ST09500,Electrify America,Pune,Available,Ordinary,6.85,37.78,NMC,92,90,1338,187,Fast Charging,220,58,No,High,Yes,0.186,65,24,7,37,37,29,2.66,2161,30,High,E202
ST09501,Tata Power,Pune,Available,Ordinary,26.71,13.5,LFP,46,75,1318,81,Fast Charging,195,50,Yes,High,No,0.168,53,7,9,32,33,42,2.7,3610,45,Low,E202
ST09502,Ionity,Kolkata,Available,Ordinary,17.73,17.02,NMC,59,98,269,341,Idle,71,37,No,Normal,No,0.16,42,14,13,29,25,41,1.73,3287,24,Low,None
ST09503,Fortum,Kolkata,Available,Fast,8.81,34.35,LFP,11,70,1284,261,Idle,20,14,Yes,Normal,Yes,0.161,49,8,18,17,18,24,2.22,4574,42,Low,E404
ST09504,BP Pulse,Kolkata,Occupied,Fast,19.38,1.44,LFP,69,84,1418,302,Plugged In,96,42,Yes,Low,No,0.254,61,6,18,32,16,31,3.24,4343,15,High,E101
ST09505,Electrify America,Delhi,Available,Fast,19.94,29.12,Lithium-ion,7,91,780,383,Charging,94,10,No,Normal,No,0.21,68,22,17,44,39,29,3.61,1761,16,Low,None
ST09506,Electrify America,Pune,Occupied,Ordinary,29.64,39.08,Lithium-ion,19,99,1480,90,Charging,46,83,No,Normal,Yes,0.202,47,23,16,48,19,27,1.04,4632,34,Medium,E404
ST09507,BP Pulse,Kolkata,Occupied,Ordinary,17.95,42.6,NMC,62,74,547,212,Idle,194,62,Yes,Normal,No,0.102,48,14,16,17,26,30,1.52,2548,11,Medium,E202
ST09508,Electrify America,Chennai,Available,Fast,12.68,18.7,LFP,80,81,1197,298,Fast Charging,33,10,Yes,High,Yes,0.166,62,5,9,40,37,32,3.89,3512,23,Low,E101
ST09509,Fortum,Pune,Occupied,Fast,19.33,35.24,Lithium-ion,51,86,53,97,Charging,205,83,Yes,High,No,0.145,59,12,16,23,24,21,1.24,1897,40,High,None
ST09510,Tata Power,Mumbai,Occupied,Ordinary,18.77,2.32,LFP,95,71,757,304,Idle,123,99,No,Low,Yes,0.129,63,7,8,25,22,31,3.98,1792,19,High,None
ST09511,BP Pulse,Delhi,Occupied,Fast,14.08,29.92,LFP,9,84,1342,390,Plugged In,224,85,Yes,Normal,No,0.294,41,23,20,52,17,47,4.61,1430,35,Medium,None
ST09512,Electrify America,Mumbai,Available,Ordinary,20.81,46.75,NMC,24,72,110,128,Plugged In,166,71,No,Low,No,0.129,69,20,14,46,26,39,3.09,3108,33,High,E202
ST09513,Fortum,Chennai,Available,Ordinary,25.12,10.32,NMC,49,89,753,492,Fast Charging,105,29,Yes,High,No,0.299,56,10,20,22,36,33,4.31,3044,32,High,E202
ST09514,Tata Power,Hyderabad,Occupied,Ordinary,27.96,21.51,LFP,16,80,823,428,Charging,29,100,No,High,No,0.145,55,17,12,35,43,21,3.24,3547,14,High,E303
ST09515,ChargeZone,Hyderabad,Occupied,Ordinary,20.11,29.48,Lithium-ion,77,80,794,207,Plugged In,63,101,No,Low,No,0.109,60,11,8,21,26,22,4.96,2074,15,High,E101
ST09516,Tata Power,Pune,Available,Ordinary,18.31,14.07,Lithium-ion,61,88,859,257,Idle,40,118,No,High,Yes,0.111,65,17,15,50,20,38,4.52,1688,32,Low,E202
ST09517,BP Pulse,Hyderabad,Available,Ordinary,24.0,38.52,Lithium-ion,27,74,132,276,Fast Charging,108,17,Yes,Low,No,0.234,70,5,15,37,21,23,2.1,2415,17,Low,E404
ST09518,Ionity,Chennai,Occupied,Ordinary,16.3,41.47,LFP,54,92,1146,111,Plugged In,236,42,Yes,Normal,Yes,0.187,58,18,8,15,43,23,2.26,3798,17,Medium,E303
ST09519,Electrify America,Chennai,Available,Fast,24.21,28.76,LFP,36,95,375,189,Idle,68,29,No,Low,No,0.165,41,24,16,54,24,45,2.2,3409,11,Low,E202
ST09520,Ionity,Kolkata,Occupied,Ordinary,24.03,4.53,Lithium-ion,71,77,1444,320,Fast Charging,219,50,No,Low,No,0.235,65,21,12,46,21,46,1.74,2380,19,High,E303
ST09521,Tata Power,Mumbai,Available,Ordinary,20.13,0.83,NMC,75,92,464,174,Charging,106,73,No,Normal,No,0.234,50,6,10,47,27,29,2.49,1223,31,High,E202
ST09522,Electrify America,Ahmedabad,Available,Fast,20.85,36.43,LFP,61,79,1364,97,Fast Charging,38,104,Yes,Normal,Yes,0.242,48,6,11,45,20,42,3.47,2259,32,Medium,E202
ST09523,Fortum,Hyderabad,Occupied,Ordinary,26.17,39.97,LFP,2,100,259,70,Fast Charging,227,63,No,High,Yes,0.278,68,22,14,43,19,36,2.86,1916,38,Low,E404
ST09524,BP Pulse,Ahmedabad,Available,Ordinary,28.8,23.08,LFP,60,77,75,270,Fast Charging,192,26,Yes,High,No,0.224,44,11,16,19,37,33,1.41,2848,43,High,E404
ST09525,Tata Power,Pune,Occupied,Ordinary,16.36,30.96,Lithium-ion,52,90,1382,126,Fast Charging,43,96,Yes,Normal,Yes,0.172,59,18,19,25,38,32,4.69,1163,34,Medium,E202
ST09526,Fortum,Hyderabad,Available,Fast,13.31,16.87,LFP,43,82,1300,445,Fast Charging,98,90,No,Normal,Yes,0.208,57,21,18,26,34,30,4.68,4977,33,High,E404
ST09527,BP Pulse,Bangalore,Available,Fast,8.26,25.55,LFP,24,91,80,274,Idle,122,35,Yes,Normal,Yes,0.278,70,13,15,17,26,40,4.42,1553,45,Low,None
ST09528,Ionity,Mumbai,Available,Ordinary,7.7,17.57,Lithium-ion,60,98,137,295,Fast Charging,69,13,Yes,Low,Yes,0.184,59,25,16,35,38,37,3.74,2979,13,High,E202
ST09529,Tata Power,Bangalore,Available,Ordinary,29.62,19.81,NMC,92,100,1320,103,Charging,41,113,Yes,Normal,Yes,0.206,63,24,9,23,27,36,3.54,2693,34,High,E404
ST09530,BP Pulse,Ahmedabad,Available,Ordinary,24.85,28.44,Lithium-ion,45,76,209,494,Charging,195,64,Yes,Low,Yes,0.248,68,16,15,43,25,32,3.72,2016,10,Medium,E101
ST09531,Electrify America,Bangalore,Occupied,Fast,11.6,13.31,Lithium-ion,45,87,511,420,Fast Charging,227,37,No,Low,No,0.191,49,5,10,31,34,28,4.52,3767,41,Medium,E303
ST09532,ChargeZone,Chennai,Occupied,Ordinary,16.06,15.68,NMC,91,72,480,290,Charging,110,80,Yes,High,Yes,0.217,65,16,16,45,35,37,2.29,2692,30,Medium,E101
ST09533,Ionity,Kolkata,Available,Fast,29.33,30.74,Lithium-ion,75,80,631,364,Plugged In,240,26,No,Normal,No,0.128,53,7,20,42,23,47,2.87,1830,26,High,E303
ST09534,Fortum,Delhi,Available,Fast,24.28,46.97,NMC,41,76,1073,163,Idle,91,102,No,High,Yes,0.229,66,20,7,15,41,43,1.92,3748,27,High,E101
ST09535,Electrify America,Hyderabad,Occupied,Ordinary,10.86,15.7,NMC,64,91,770,473,Charging,81,27,No,Low,No,0.148,51,15,7,21,16,33,3.67,3141,32,Low,None
ST09536,Electrify America,Delhi,Occupied,Ordinary,25.35,43.94,Lithium-ion,72,79,1367,165,Charging,42,72,Yes,Low,No,0.121,43,24,16,32,41,38,4.77,1186,27,Medium,None
ST09537,Ionity,Delhi,Occupied,Ordinary,28.72,30.27,LFP,57,98,269,235,Fast Charging,96,38,Yes,Normal,No,0.164,42,9,17,16,43,35,3.75,3831,40,Low,E303
ST09538,Ionity,Kolkata,Available,Fast,22.83,47.44,Lithium-ion,3,96,233,363,Charging,164,57,Yes,Normal,No,0.186,62,12,13,19,27,23,1.7,1559,36,Low,E404
ST09539,BP Pulse,Hyderabad,Occupied,Ordinary,26.87,27.31,Lithium-ion,22,79,988,94,Charging,38,77,No,Normal,No,0.14,47,10,18,24,26,31,2.77,4666,32,Medium,E404
ST09540,Fortum,Bangalore,Occupied,Fast,24.42,24.99,NMC,96,92,1475,107,Fast Charging,47,82,No,Normal,Yes,0.297,47,17,16,55,23,27,4.28,2300,13,Medium,E303
ST09541,Fortum,Mumbai,Available,Ordinary,10.96,10.09,LFP,56,84,738,285,Idle,19,35,No,Low,Yes,0.115,64,14,6,27,35,39,2.71,1093,15,High,None
ST09542,Tata Power,Delhi,Occupied,Ordinary,5.93,42.57,LFP,42,97,984,226,Charging,31,18,Yes,High,Yes,0.128,70,16,6,30,43,22,1.98,4752,20,High,None
ST09543,BP Pulse,Pune,Occupied,Fast,20.99,37.45,LFP,95,78,102,98,Charging,211,46,No,Low,Yes,0.126,53,22,12,23,21,26,3.25,4237,27,Low,E404
ST09544,Ionity,Delhi,Available,Fast,11.7,27.8,LFP,19,79,1231,401,Plugged In,61,32,No,Low,Yes,0.197,43,7,11,18,27,48,2.95,4367,27,Medium,E303
ST09545,Ionity,Kolkata,Available,Fast,23.81,29.62,NMC,31,88,525,321,Charging,145,11,Yes,Low,Yes,0.112,69,16,9,39,22,28,3.43,1626,40,Medium,E303
ST09546,ChargeZone,Hyderabad,Occupied,Fast,7.9,45.77,Lithium-ion,22,75,1053,370,Plugged In,57,60,Yes,Low,Yes,0.212,62,9,20,54,19,23,4.51,2007,12,High,E101
ST09547,BP Pulse,Ahmedabad,Available,Fast,9.01,25.04,Lithium-ion,21,87,1275,332,Idle,21,30,No,High,No,0.184,53,21,15,15,32,46,4.82,4758,15,High,None
ST09548,Tata Power,Kolkata,Available,Ordinary,15.37,31.18,Lithium-ion,31,75,212,440,Idle,53,102,No,High,Yes,0.251,44,22,14,52,22,33,4.88,4727,38,High,E202
ST09549,ChargeZone,Pune,Available,Ordinary,20.13,41.91,NMC,91,84,800,145,Fast Charging,166,7,No,Normal,No,0.207,50,6,5,44,29,46,3.47,2362,40,High,E404
ST09550,Fortum,Delhi,Occupied,Ordinary,21.98,32.47,NMC,98,93,949,104,Idle,29,33,No,Normal,Yes,0.193,44,16,5,34,18,46,1.85,2064,29,High,E101
ST09551,Fortum,Bangalore,Available,Ordinary,15.24,19.97,NMC,1,83,499,350,Charging,67,86,No,Low,No,0.121,47,21,15,35,19,30,4.81,3601,17,Low,E404
ST09552,BP Pulse,Kolkata,Occupied,Fast,16.06,8.14,NMC,29,93,129,110,Fast Charging,147,53,Yes,High,Yes,0.211,52,14,14,46,24,46,2.3,3965,32,High,E404
ST09553,Electrify America,Hyderabad,Available,Fast,8.17,34.13,NMC,35,84,594,213,Idle,78,118,No,High,Yes,0.237,42,22,7,15,23,24,4.05,2636,42,Low,E202
ST09554,Ionity,Delhi,Occupied,Fast,9.42,41.22,LFP,83,89,1401,431,Fast Charging,170,54,Yes,High,No,0.258,64,13,7,21,31,25,1.8,4009,34,Low,E404
ST09555,Ionity,Mumbai,Occupied,Fast,27.92,8.05,Lithium-ion,40,81,837,64,Charging,60,17,Yes,High,Yes,0.111,41,23,17,47,40,34,1.32,2186,17,Low,E404
ST09556,Tata Power,Pune,Occupied,Fast,14.22,41.07,NMC,25,80,627,484,Plugged In,192,48,Yes,High,No,0.166,52,24,17,29,30,32,2.35,4837,24,Medium,E101
ST09557,BP Pulse,Delhi,Available,Fast,29.54,29.26,LFP,100,92,148,431,Idle,7,99,No,Low,No,0.101,55,19,20,36,29,38,2.44,2382,42,High,E101
ST09558,Electrify America,Hyderabad,Occupied,Fast,28.81,33.4,NMC,85,77,979,371,Idle,29,107,Yes,High,Yes,0.118,54,18,11,50,32,28,4.37,4891,26,High,E303
ST09559,Electrify America,Delhi,Occupied,Ordinary,9.35,27.83,NMC,99,72,685,187,Idle,72,27,Yes,High,Yes,0.228,68,16,15,22,37,34,2.58,3468,37,High,E303
ST09560,Electrify America,Chennai,Available,Fast,21.99,1.74,NMC,24,76,1188,369,Idle,142,80,Yes,High,No,0.13,70,14,9,23,40,48,3.23,4317,31,Low,None
ST09561,Electrify America,Ahmedabad,Occupied,Ordinary,8.65,18.08,NMC,18,75,1456,78,Idle,180,5,Yes,Low,No,0.169,70,8,14,33,23,31,4.66,2538,44,Medium,E101
ST09562,BP Pulse,Kolkata,Available,Fast,6.82,48.08,NMC,64,72,1097,346,Idle,130,54,No,High,Yes,0.163,65,23,9,26,40,41,2.3,2574,45,Medium,E202
ST09563,Electrify America,Kolkata,Available,Fast,28.65,4.42,Lithium-ion,30,80,1000,305,Plugged In,80,102,Yes,Low,No,0.219,70,8,9,29,37,25,3.92,2926,14,High,E101
ST09564,Electrify America,Kolkata,Occupied,Ordinary,21.09,41.69,Lithium-ion,47,82,1402,316,Plugged In,88,49,Yes,Low,No,0.253,47,12,15,50,36,44,2.08,4203,16,High,E101
ST09565,Ionity,Kolkata,Occupied,Ordinary,6.45,17.97,LFP,3,98,1442,420,Idle,140,22,No,Normal,Yes,0.124,47,20,13,41,26,37,1.31,1755,39,Low,E404
ST09566,Fortum,Kolkata,Occupied,Ordinary,14.95,13.8,LFP,74,91,283,492,Plugged In,202,14,No,Low,Yes,0.137,62,16,14,16,27,43,3.61,3902,41,Medium,None
ST09567,Tata Power,Chennai,Occupied,Fast,29.67,38.8,LFP,72,77,1355,106,Idle,176,21,Yes,Normal,Yes,0.198,58,22,5,24,18,34,4.15,4065,38,Low,E101
ST09568,Ionity,Chennai,Available,Fast,15.16,42.25,Lithium-ion,19,74,1183,264,Fast Charging,151,73,Yes,Low,No,0.145,62,24,20,51,45,47,3.33,3582,43,High,None
ST09569,ChargeZone,Chennai,Available,Ordinary,12.37,20.58,Lithium-ion,76,86,342,328,Charging,65,57,Yes,Low,No,0.205,44,16,10,40,15,35,4.69,3752,15,Medium,E202
ST09570,BP Pulse,Delhi,Occupied,Ordinary,8.31,8.13,Lithium-ion,14,79,445,116,Idle,191,37,No,High,Yes,0.145,50,6,15,50,34,37,2.63,4523,11,Medium,E101
ST09571,ChargeZone,Pune,Available,Fast,27.16,43.56,LFP,43,84,1372,425,Plugged In,73,91,Yes,Low,No,0.287,66,16,17,53,29,28,2.27,2100,37,High,E303
ST09572,Fortum,Mumbai,Occupied,Fast,5.58,9.46,LFP,72,78,698,323,Charging,122,43,No,Normal,No,0.242,63,16,8,37,26,39,2.08,3778,34,Medium,None
ST09573,Electrify America,Delhi,Available,Ordinary,27.45,10.66,LFP,43,74,1075,273,Idle,180,13,No,Low,Yes,0.163,52,5,16,41,25,44,3.33,4439,41,High,E101
ST09574,Ionity,Chennai,Available,Fast,13.17,27.46,LFP,96,98,652,391,Plugged In,244,27,No,Normal,No,0.249,46,17,18,20,44,42,4.5,2784,23,Medium,E404
ST09575,ChargeZone,Pune,Available,Ordinary,12.19,35.27,LFP,81,71,659,317,Plugged In,133,64,No,Low,Yes,0.271,43,7,14,17,35,50,1.82,3658,29,High,E404
ST09576,Electrify America,Mumbai,Occupied,Ordinary,27.97,14.32,Lithium-ion,52,79,655,467,Plugged In,17,8,Yes,Normal,No,0.191,70,5,8,28,44,44,2.65,4164,14,High,E202
ST09577,BP Pulse,Chennai,Available,Fast,13.78,6.3,NMC,11,74,954,192,Plugged In,6,79,Yes,Normal,Yes,0.239,51,22,14,20,27,34,4.47,3800,11,Low,E101
ST09578,Ionity,Mumbai,Available,Ordinary,11.41,42.87,LFP,22,78,998,468,Idle,39,50,Yes,Normal,No,0.179,61,10,20,23,28,46,4.51,3381,34,Medium,E404
ST09579,ChargeZone,Chennai,Available,Fast,11.45,49.19,Lithium-ion,6,82,982,113,Fast Charging,24,111,No,Low,No,0.215,54,14,12,50,26,32,1.6,4119,12,Medium,E303
ST09580,Ionity,Hyderabad,Occupied,Fast,16.61,33.64,LFP,58,88,1431,469,Plugged In,43,94,No,Normal,Yes,0.131,46,13,17,34,31,27,3.14,4979,20,High,E202
ST09581,Tata Power,Hyderabad,Available,Fast,29.03,0.92,NMC,32,90,939,211,Charging,14,22,No,Low,Yes,0.154,53,7,5,38,18,24,1.28,3325,10,Low,E202
ST09582,Ionity,Hyderabad,Occupied,Fast,9.9,26.97,NMC,33,88,67,272,Fast Charging,114,82,No,Low,Yes,0.158,62,19,9,28,37,35,4.34,1025,40,Medium,E303
ST09583,Electrify America,Pune,Occupied,Fast,29.58,49.44,LFP,99,88,288,149,Idle,25,96,No,Low,No,0.229,40,11,19,31,19,24,3.28,2184,28,High,E202
ST09584,Ionity,Mumbai,Occupied,Fast,24.56,25.32,NMC,2,88,242,208,Idle,81,41,Yes,Low,Yes,0.173,49,21,16,37,28,29,2.75,3740,19,Low,E404
ST09585,Ionity,Hyderabad,Available,Ordinary,5.82,43.47,NMC,51,95,457,404,Fast Charging,4,117,No,Normal,Yes,0.168,41,6,13,16,45,26,1.08,4424,18,Low,E404
ST09586,Ionity,Pune,Occupied,Fast,7.74,19.44,LFP,6,98,342,426,Plugged In,98,75,No,Normal,Yes,0.181,56,11,18,16,27,44,4.01,4235,31,Medium,None
ST09587,ChargeZone,Pune,Occupied,Fast,7.87,28.61,NMC,61,94,1265,201,Fast Charging,144,57,Yes,Normal,No,0.209,42,22,20,31,20,32,1.14,2079,13,Low,E101
ST09588,Fortum,Chennai,Occupied,Fast,21.47,29.86,LFP,0,92,347,361,Charging,247,96,Yes,Low,Yes,0.202,63,13,20,39,45,47,1.8,1202,20,Low,E101
ST09589,Electrify America,Delhi,Available,Ordinary,9.85,31.87,LFP,90,83,706,422,Plugged In,100,52,Yes,High,No,0.106,60,16,15,34,24,28,3.3,4947,44,Low,E101
ST09590,BP Pulse,Delhi,Available,Ordinary,23.27,30.0,NMC,50,94,1177,214,Plugged In,129,33,Yes,Normal,No,0.145,59,25,17,40,28,40,2.43,2786,38,Low,E101
ST09591,BP Pulse,Hyderabad,Occupied,Ordinary,5.05,43.42,Lithium-ion,66,91,773,488,Fast Charging,232,114,Yes,Normal,No,0.275,64,14,18,55,27,31,4.1,3654,34,Medium,E101
ST09592,Ionity,Hyderabad,Occupied,Fast,5.67,32.98,NMC,45,99,999,114,Idle,190,85,No,High,Yes,0.177,50,22,11,35,18,50,4.41,2997,12,Medium,E303
ST09593,Electrify America,Chennai,Occupied,Ordinary,16.05,49.18,Lithium-ion,99,71,977,310,Plugged In,114,40,No,High,No,0.191,51,6,8,46,28,48,4.95,4871,37,Low,E303
ST09594,Fortum,Kolkata,Available,Fast,16.39,30.25,LFP,56,78,1444,118,Fast Charging,161,90,No,Normal,No,0.144,45,8,19,18,31,38,3.82,4949,25,Medium,E404
ST09595,ChargeZone,Pune,Available,Fast,24.59,23.95,Lithium-ion,69,81,1050,357,Fast Charging,74,33,Yes,High,Yes,0.291,64,13,10,54,32,36,4.01,1841,34,Low,E202
ST09596,Electrify America,Delhi,Occupied,Fast,26.03,37.58,Lithium-ion,24,89,313,369,Idle,19,96,No,Normal,Yes,0.243,56,7,7,21,29,50,4.32,3027,33,Medium,E101
ST09597,Fortum,Delhi,Available,Fast,15.53,19.56,LFP,38,72,107,195,Plugged In,105,83,Yes,Normal,Yes,0.284,48,9,7,23,34,21,1.54,3284,28,Low,E404
ST09598,Fortum,Chennai,Available,Fast,16.92,18.04,NMC,6,86,1105,463,Idle,211,7,Yes,Normal,Yes,0.231,48,22,11,29,28,43,2.16,1424,23,Medium,E404
ST09599,ChargeZone,Kolkata,Available,Fast,11.67,38.21,LFP,44,77,638,448,Idle,113,35,Yes,High,Yes,0.126,43,13,15,29,43,31,1.39,1411,42,Medium,None
ST09600,Fortum,Bangalore,Occupied,Fast,7.11,26.06,Lithium-ion,23,80,1015,115,Idle,127,40,No,Low,No,0.245,52,10,18,35,44,30,2.57,2668,34,Medium,E101
